編號,機關代碼,縣市別代碼,行政區域代碼,鄉鎮市區,交易標的,土地區段位置-建物區段門牌,土地移轉總面積-平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,民國年月,移轉層次,總層數,建物型態,主要用途,主要建材,建築完成年月,屋齡,建物移轉總面積-平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價-元,單價-每平方公尺,車位類別,車位移轉總面積-平方公尺,車位總價-元,備註,地所狀態,id,Response_Address,Response_X,Response_Y,lng,lat
954,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號１１樓之２５,5.37,商,,,11006,十一層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,15,68.07,1,0,0,無,有,13500,198.0,,0.0,0,社會住宅出租,5(揭露且明細顯示備註),10538,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
955,387000000A,66000,66000000,北區,建物,臺中市北區太原路二段１８６號１１之３,0.0,商,,,11008,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,930903.0,17,101.07,3,2,2,有,無,20000,198.0,,0.0,0,110年度台中市政府包租代管計畫,5(揭露且明細顯示備註),10539,臺中市北區賴福里23鄰太原路二段186號,217521.147,2673301.99,120.680364122735,24.16471379756756
956,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號１８樓之２１,5.37,商,,,11008,十八層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,16,68.09,1,0,0,無,有,13500,198.0,,0.0,0,社會住宅出租,5(揭露且明細顯示備註),10540,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
957,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區大德街１９３巷１１之２號,24.6,住,,,11010,三層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701226.0,40,73.25,3,1,2,有,無,14500,198.0,,0.0,0,,2(資料揭露),10541,臺中市北區賴村里9鄰大德街193巷11之2號,217264.298,2673008.566,120.67784305828874,24.162059084001996
958,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區永興街２９８巷３號６樓之１,14.1,住,,,11008,六層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830401.0,27,73.97,2,1,1,有,無,14700,199.0,,0.0,0,,2(資料揭露),10542,臺中市北區頂厝里14鄰永興街298巷3號,217763.606,2673473.307,120.68274639708108,24.16626564146346
959,387000000A,66000,66000000,北區,建物,臺中市北區華中街１６號３樓,0.0,住,,,11010,三層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731123.0,37,115.75,3,2,2,有,無,23000,199.0,,0.0,0,110年度台中市政府包租代管計畫,5(揭露且明細顯示備註),10543,臺中市北區中達里12鄰華中街16號,216689.66,2672407.259,120.6722018875487,24.15661769147327
960,387000000A,66000,66000000,北區,建物,臺中市北區五權路３７８號十一樓,0.0,商,,,11009,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980908.0,12,141.02,3,2,2,有,有,28000,199.0,坡道平面,15.97,0,租金含管理費。,5(揭露且明細顯示備註),10544,臺中市北區錦平里8鄰五權路378號,217583.223,2671927.946,120.68100583897346,24.152308488772785
961,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區篤行路９０巷２７之１５號,19.44,商,,,11006,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701030.0,40,70.31,3,1,1,有,無,14000,199.0,,0.0,0,社會住宅包租代管案件租金市價打9折。,5(揭露且明細顯示備註),10545,臺中市北區六合里16鄰篤行路90巷27之16號,217157.662,2671447.106,120.67682911779139,24.14795805009821
962,387000000A,66000,66000000,北區,建物,臺中市北區衛道路２３１號３樓之４,0.0,住,,,11008,三層,5.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,790621.0,31,29.98,1,0,1,有,有,6000,200.0,,0.0,0,,2(資料揭露),10546,臺中市北區賴村里21鄰衛道路231號,217287.358,2673070.186,120.6780685977205,24.16261594502204
963,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號１８樓之１,5.83,商,,,11005,十八層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,15,67.4,1,0,0,無,有,13500,200.0,,0.0,0,社會住宅出租,5(揭露且明細顯示備註),10547,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
965,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號７樓之１９,5.34,商,,,10912,七層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,15,67.62,1,0,0,無,有,13500,200.0,,0.0,0,社會住宅出租,5(揭露且明細顯示備註),10549,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
966,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號１４樓之２３,5.88,商,,,11001,十八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,15,67.33,1,0,0,無,有,13500,201.0,,0.0,0,社會住宅出租,5(揭露且明細顯示備註),10550,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
967,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號１７樓之２３,5.32,商,,,11004,十七層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,15,67.33,1,0,0,無,有,13500,201.0,,0.0,0,社會住宅出租,5(揭露且明細顯示備註),10551,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
968,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區學士路２２８之３號,29.64,住,,,11008,三層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680303.0,42,84.38,3,2,2,有,無,17000,201.0,,0.0,0,社會住宅包租代管案件租金市價打9折。,5(揭露且明細顯示備註),10552,臺中市北區建興里16鄰學士路228之3號,217593.029,2672830.924,120.68108209274963,24.160461907435035
969,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區三民路三段２１７號１３樓之３２,2.84,商,,,11010,十三層,13.0,住宅大樓(11層含以上有電梯),寄宿舍,鋼筋混凝土造,880623.0,22,32.27,1,0,1,有,有,6500,201.0,,0.0,0,此為社會住宅包租代管,5(揭露且明細顯示備註),10553,臺中市北區錦平里9鄰三民路三段217號,218055.045,2672099.115,120.68564492141905,24.15386365265886
970,387000000A,66000,66000000,北區,建物,臺中市北區中清路一段８０號８樓之１２,0.0,商,,,11008,八層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850601.0,25,33.77,1,0,1,有,無,6800,201.0,,0.0,0,110年度台中市政府包租代管計畫,5(揭露且明細顯示備註),10554,臺中市北區光大里12鄰中清路一段80號,217248.652,2672010.731,120.67771169092765,24.153049058302273
971,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區北平路二段５６之１號４樓之１,7.42,住,,,11006,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820827.0,28,43.2,1,0,1,有,有,8700,201.0,,0.0,0,,2(資料揭露),10555,臺中市北區賴旺里19鄰北平路二段56之1號,216840.908,2674048.299,120.67365260669848,24.171438221599853
972,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號１４樓之２３,5.37,商,,,11011,十四層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,16,67.33,1,0,0,無,有,13500,201.0,,0.0,0,社會住宅出租,5(揭露且明細顯示備註),10556,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
973,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區忠太東路９５號７樓之７,5.34,住,,,11010,七層,7.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,800930.0,30,34.62,1,0,1,有,無,7000,202.0,,0.0,0,此為社會住宅包租代管,5(揭露且明細顯示備註),10557,臺中市北區明德里32鄰忠太東路95號,216483.75,2673238.816,120.67015632732969,24.164121651671056
974,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區永定一街４８號,82.98,住,,,11007,全,3.0,透天厝,住商用,鋼筋混凝土造,741227.0,36,158.45,4,3,3,有,無,32000,202.0,,0.0,0,,2(資料揭露),10558,臺中市北區賴興里20鄰永定一街48號,217268.428,2673934.564,120.6778627265411,24.170420226785488
975,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區育德路５７號２樓,6.87,住,,,11010,全,3.0,透天厝,住商用,鋼筋混凝土加強磚造,650922.0,45,27.28,1,0,1,有,無,5500,202.0,,0.0,0,,5(揭露且明細顯示備註),10559,臺中市北區邱厝里17鄰育德路57號,217213.988,2672458.438,120.67736043356967,24.15709079661151
976,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號１５樓之１２,5.75,商,,,11008,十五層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,16,66.83,1,0,0,無,有,13500,202.0,,0.0,0,社會住宅,5(揭露且明細顯示備註),10560,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
977,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區育德路５７號２樓A室,6.87,住,,,11004,全,3.0,透天厝,住商用,鋼筋混凝土加強磚造,650922.0,45,27.28,1,0,1,有,無,5500,202.0,,0.0,0,,2(資料揭露),10561,臺中市北區邱厝里17鄰育德路57號,217213.988,2672458.438,120.67736043356967,24.15709079661151
978,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號１５樓之１６,6.29,商,,,11001,十五層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,15,69.26,1,0,0,無,有,14000,202.0,,0.0,0,社會住宅出租,5(揭露且明細顯示備註),10562,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
979,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號３樓之８,5.7,商,,,11004,三層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,15,66.37,1,0,0,無,有,13500,203.0,,0.0,0,社會住宅出租,5(揭露且明細顯示備註),10563,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
980,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號１７樓之８,5.7,商,,,11004,十七層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,15,66.37,1,0,0,無,有,13500,203.0,,0.0,0,社會住宅出租,5(揭露且明細顯示備註),10564,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
981,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區中清路一段５６６號,92.0,住,,,11010,見其他登記事項,4.0,店面(店鋪),住商用,鋼筋混凝土造,680803.0,42,270.78,6,1,3,有,無,55000,203.0,,0.0,0,,2(資料揭露),10565,臺中市北區賴厝里17鄰中清路一段566號,216829.329,2673525.816,120.67355064477503,24.166720357784065
982,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號１２樓之８,5.7,商,,,11008,十二層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,16,66.37,1,0,0,無,有,13500,203.0,,0.0,0,社會住宅出租,5(揭露且明細顯示備註),10566,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
983,387000000A,66000,66000000,北區,房地(土地+建物)+車位,臺中市北區進化北路３１７號４樓之１９,5.59,住,,,11007,四層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,16,83.55,1,1,1,有,無,17000,203.0,坡道機械,0.0,0,,2(資料揭露),10567,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
984,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區中清路一段６０２號１１樓之７,3.0,住,,,11011,十一層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870704.0,23,27.09,1,0,1,有,有,5500,203.0,,0.0,0,社會住宅包租代管案件租金市價打9折,5(揭露且明細顯示備註),10568,臺中市北區賴明里11鄰中清路一段602號,216794.336,2673634.535,120.6732037668901,24.167701269610696
985,387000000A,66000,66000000,北區,房地(土地+建物)+車位,臺中市北區北平四街５號１１F１１２,9.28,商,,,11006,十一層,15.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1071130.0,3,98.18,1,1,1,有,有,20000,204.0,坡道平面,28.35,0,,2(資料揭露),10569,臺中市北區立人里11鄰北平四街5號,216565.385,2674206.344,120.67093732260167,24.17285941925453
986,387000000A,66000,66000000,北區,建物,臺中市北區北屯路４９號７樓之８,0.0,商,,,11006,七層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850819.0,25,30.85,1,0,1,有,無,6300,204.0,,0.0,0,108年度台中市政府包租代管計畫,2(資料揭露),10570,臺中市北區金龍里16鄰北屯路49號,218670.13,2672854.859,120.69168123301414,24.16069981115137
987,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區育德路５７號,6.87,住,,,11004,全,3.0,透天厝,住商用,鋼筋混凝土加強磚造,650922.0,45,27.28,1,0,1,有,無,5600,205.0,,0.0,0,租賃期間自109/10/28日起至110/10/31日止合計共1年又4天,5(揭露且明細顯示備註),10571,臺中市北區邱厝里17鄰育德路57號,217213.988,2672458.438,120.67736043356967,24.15709079661151
988,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區育德路５７號,6.87,住,,,11010,全,3.0,透天厝,住商用,鋼筋混凝土加強磚造,650922.0,45,27.28,1,0,1,有,無,5600,205.0,,0.0,0,,2(資料揭露),10572,臺中市北區邱厝里17鄰育德路57號,217213.988,2672458.438,120.67736043356967,24.15709079661151
989,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區漢口路四段４９號４樓之１４,3.84,住,,,11002,四層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821211.0,27,34.61,1,0,1,有,有,7100,205.0,,0.0,0,,2(資料揭露),10573,臺中市北區賴明里12鄰漢口路四段49號,217105.045,2673574.652,120.67626295966,24.16716709243542
990,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區福龍街９７號７樓之８,1.01,商,,,11008,七層,12.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,840502.0,26,30.63,1,0,1,有,有,6300,206.0,,0.0,0,1.社會住宅包租代管案件租金市價打9折。2.土地地號坐落 西區 後?子段0097-0021 面積1.01。,5(揭露且明細顯示備註),10574,臺中市北區六合里10鄰福龍街97號,216922.323,2671414.463,120.67451414129229,24.147658387231793
991,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號１１樓之２１,5.36,商,,,11006,十一層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,16,68.09,1,0,0,無,有,14000,206.0,,0.0,0,,2(資料揭露),10575,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
992,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號６樓之２５,5.37,商,,,11011,六層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,16,68.07,1,0,0,無,有,14000,206.0,,0.0,0,,2(資料揭露),10576,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
993,387000000A,66000,66000000,北區,房地(土地+建物)+車位,臺中市北區學士路２７９之２號３樓,8.74,商,,,11010,三層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980805.0,12,142.5,3,2,2,有,有,28000,207.0,坡道平面,16.99,2000,此為社會住宅包租代管,5(揭露且明細顯示備註),10577,臺中市北區賴村里29鄰學士路279之2號,217553.7,2673071.387,120.68068966167206,24.16263229768061
994,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號９樓之２０,5.34,商,,,11001,九層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,15,67.62,1,1,1,有,有,14000,207.0,,0.0,0,,2(資料揭露),10578,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
995,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號１０樓之１０,8.69,商,,,11001,十層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,15,91.01,2,0,0,無,有,19000,209.0,,0.0,0,,2(資料揭露),10579,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
996,387000000A,66000,66000000,北區,房地(土地+建物),臺中市北區進化北路３１７號１２樓之１２,6.01,商,,,11002,十二層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941208.0,15,66.83,1,0,0,無,有,14000,209.0,,0.0,0,,2(資料揭露),10580,臺中市北區頂厝里17鄰進化北路317號,217626.187,2673099.174,120.68140238926725,24.16288468473213
